Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue,variety
SRR7279686,WGS,300,17480929159,PRJNA454805,SAMN09229650,Plant,7607082194,COMAV-UPV,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,SRX4183105,Ecuador,South America,"Ecuador: Pedernales\, Pedernales",NextSeq 500,BGV007181,Esther011516_BGV007181,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:39:00Z,1,BGV007181,SRP150040,leaf,
SRR7279687,WGS,300,16567329067,PRJNA454805,SAMN09229648,Plant,7237825694,COMAV-UPV,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183104,Ecuador,South America,"Ecuador: Pedernales\, Pedernales",NextSeq 500,BGV007161,Esther011516_BGV007161,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:34:00Z,1,BGV007161,SRP150040,leaf,
SRR7279688,WGS,300,16403890523,PRJNA454805,SAMN09229663,Plant,7462910305,COMAV-UPV,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183103,Mexico,North America,"Mexico: Muna\, Muna",NextSeq 500,BGV007870,Esther011516_BGV007870,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:31:00Z,1,BGV007870,SRP150040,leaf,
SRR7279689,WGS,300,15925873726,PRJNA454805,SAMN09229658,Plant,7118404630,COMAV-UPV,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183102,Mexico,North America,"Mexico: Dzilam Gonzalez\, San Eduardo",NextSeq 500,BGV007862,Esther011516_BGV007862,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:24:00Z,1,BGV007862,SRP150040,leaf,
SRR7279690,WGS,300,18353704807,PRJNA454805,SAMN09229670,Plant,8334677056,COMAV-UPV,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183101,Mexico,North America,"Mexico: Xicotepec\, El Tepetate",NextSeq 500,BGV007895,Esther011516_BGV007895,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:34:00Z,1,BGV007895,SRP150040,leaf,cerasiforme
SRR7279691,WGS,300,26847935827,PRJNA454805,SAMN09229669,Plant,12200551392,COMAV-UPV,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,SRX4183100,Mexico,North America,"Mexico: Huauchinango\, Huauchinango",NextSeq 500,BGV007894,Esther011516_BGV007894,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T04:22:00Z,1,BGV007894,SRP150040,leaf,cerasiforme
SRR7279692,WGS,300,12864918928,PRJNA454805,SAMN09229646,Plant,5616773426,COMAV-UPV,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183099,Ecuador,South America,"Ecuador: Chone\, Chibunga",NextSeq 500,BGV007152,Esther011516_BGV007152,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:10:00Z,1,BGV007152,SRP150040,leaf,
SRR7279693,WGS,299,12663322611,PRJNA454805,SAMN09229645,Plant,5540823697,COMAV-UPV,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183098,Ecuador,South America,"Ecuador: El Carmen\, San Pedro de Suma",NextSeq 500,BGV007151,Esther011516_BGV007151,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:19:00Z,1,BGV007151,SRP150040,leaf,
SRR7279694,WGS,300,7213026023,PRJNA454805,SAMN09229651,Plant,3210863675,COMAV-UPV,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",not applicable,SRX4183097,Ecuador,South America,"Ecuador: Sucre\, Jama",NextSeq 500,BGV007194,Esther011516_BGV007194,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:00:00Z,1,BGV007194,SRP150040,leaf,
SRR7279695,WGS,300,6140182377,PRJNA454805,SAMN09229730,Plant,2610717139,COMAV-UPV,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",not applicable,SRX4183096,Peru,South America,"Peru: Lima\, From Chaclacayo\, Lima Province\, Peru.",NextSeq 500,BGV013156,Esther020916_BGV013156,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T02:56:00Z,1,BGV013156,SRP150040,leaf,cerasiforme
SRR7279696,WGS,299,14737391734,PRJNA454805,SAMN09229741,Plant,6258642399,COMAV-UPV,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183095,Peru,South America,"Peru: Jaen\, Bellavista",NextSeq 500,BGV015380,Esther020916_BGV015380,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:28:00Z,1,BGV015380,SRP150040,leaf,
SRR7279697,WGS,300,5779422780,PRJNA454805,SAMN09229709,Plant,2454276929,COMAV-UPV,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",not applicable,SRX4183094,Colombia,South America,"Colombia: Valle\, El Dovio\, Vereda Mata de Cana",NextSeq 500,BGV008110,Esther020916_BGV008110,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T02:57:00Z,1,BGV008110,SRP150040,leaf,cerasiforme
SRR7279698,WGS,299,6312430910,PRJNA454805,SAMN09229742,Plant,2679415792,COMAV-UPV,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183093,Peru,South America,"Peru: Utcubamba\, Jamalca",NextSeq 500,BGV015382,Esther020916_BGV015382,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:06:00Z,1,BGV015382,SRP150040,leaf,
SRR7279699,WGS,300,15505560438,PRJNA454805,SAMN09229658,Plant,6691160354,COMAV-UPV,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183092,Mexico,North America,"Mexico: Dzilam Gonzalez\, San Eduardo",NextSeq 500,BGV007862,Esther022716_BGV007862,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:18:00Z,1,BGV007862,SRP150040,leaf,
SRR7279700,WGS,300,7979187501,PRJNA454805,SAMN09229654,Plant,3435596045,COMAV-UPV,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",not applicable,SRX4183091,Ecuador,South America,Ecuador: El oro,NextSeq 500,BGV007366,Esther022716_BGV007366,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:06:00Z,1,BGV007366,SRP150040,leaf,
SRR7279701,WGS,300,6877758852,PRJNA454805,SAMN09229653,Plant,3045011274,COMAV-UPV,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183090,Ecuador,South America,"Ecuador: Pasaje\, La Peana",NextSeq 500,BGV007339,Esther022716_BGV007339,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:00:00Z,1,BGV007339,SRP150040,leaf,
SRR7279702,WGS,300,6880013159,PRJNA454805,SAMN09229651,Plant,2961752017,COMAV-UPV,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183089,Ecuador,South America,"Ecuador: Sucre\, Jama",NextSeq 500,BGV007194,Esther022716_BGV007194,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:17:00Z,1,BGV007194,SRP150040,leaf,
SRR7279703,WGS,300,18240282440,PRJNA454805,SAMN09229662,Plant,7847128707,COMAV-UPV,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183088,Mexico,North America,"Mexico: Uman\, Uman",NextSeq 500,BGV007867,Esther022716_BGV007867,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:49:00Z,1,BGV007867,SRP150040,leaf,
SRR7279704,WGS,300,19917551180,PRJNA454805,SAMN09229661,Plant,8748151783,COMAV-UPV,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183087,Mexico,North America,"Mexico: Dzilam Gonzalez\, San Eduardo",NextSeq 500,BGV007865,Esther022716_BGV007865,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T04:17:00Z,1,BGV007865,SRP150040,leaf,
SRR7279705,WGS,300,6833092597,PRJNA454805,SAMN09229621,Plant,3109031984,COMAV-UPV,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,SRX4183086,Ecuador,South America,Ecuador: Napo,NextSeq 500,BGV006806,Esther010816_BGV006806,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:46:00Z,1,BGV006806,SRP150040,leaf,cerasiforme
SRR7279706,WGS,300,14994454661,PRJNA454805,SAMN09229620,Plant,6784401940,COMAV-UPV,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183085,Ecuador,South America,"Ecuador: Tena\, Puerto Napo",NextSeq 500,BGV006792,Esther010816_BGV006792,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T04:04:00Z,1,BGV006792,SRP150040,leaf,cerasiforme
SRR7279707,WGS,300,7144690161,PRJNA454805,SAMN09229618,Plant,3288654452,COMAV-UPV,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,SRX4183084,Ecuador,South America,"Ecuador: Tena\, Puerto Misahualli",NextSeq 500,BGV006777,Esther010816_BGV006777,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:05:00Z,1,BGV006777,SRP150040,leaf,cerasiforme
SRR7279708,WGS,300,6285937008,PRJNA454805,SAMN09229628,Plant,2854151207,COMAV-UPV,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183083,Ecuador,South America,"Ecuador: Morona\, Macas",NextSeq 500,BGV006881,Esther010816_BGV006881,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:14:00Z,1,BGV006881,SRP150040,leaf,cerasiforme
SRR7279709,WGS,300,12749779312,PRJNA454805,SAMN09229638,Plant,5867486221,COMAV-UPV,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183082,Ecuador,South America,"Ecuador: Yantzaza\, Yantzaza",NextSeq 500,BGV006934,Esther010816_BGV006934,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:43:00Z,1,BGV006934,SRP150040,leaf,cerasiforme
SRR7279710,WGS,300,6546999683,PRJNA454805,SAMN09229617,Plant,2972091287,COMAV-UPV,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183081,Ecuador,South America,"Ecuador: Tena\, Puerto Misahualli",NextSeq 500,BGV006775,Esther010816_BGV006775,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:05:00Z,1,BGV006775,SRP150040,leaf,cerasiforme
SRR7279711,WGS,300,8366612702,PRJNA454805,SAMN09229664,Plant,3803515899,COMAV-UPV,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",not applicable,SRX4183080,Mexico,North America,"Mexico: Muna\, Muna",NextSeq 500,BGV007871,Esther011516_BGV007871,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:24:00Z,1,BGV007871,SRP150040,leaf,
SRR7279712,WGS,300,18999437951,PRJNA454805,SAMN09229662,Plant,8463847347,COMAV-UPV,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183079,Mexico,North America,"Mexico: Uman\, Uman",NextSeq 500,BGV007867,Esther011516_BGV007867,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T05:16:00Z,1,BGV007867,SRP150040,leaf,
SRR7279713,WGS,300,8489907593,PRJNA454805,SAMN09229734,Plant,3742432094,COMAV-UPV,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",not applicable,SRX4183078,Spain,Europe,Spain,NextSeq 500,BGV014508,Esther052516_BGV014508,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:51:00Z,1,BGV014508,SRP150040,leaf,cerasiforme
SRR7279714,WGS,299,17494452470,PRJNA454805,SAMN09229678,Plant,8019604924,COMAV-UPV,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",not applicable,SRX4183077,Mexico,North America,"Mexico: Tamazunchale\, Loma Cuesta de los Monos",NextSeq 500,BGV007911,Esther052516_BGV007911,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T05:11:00Z,1,BGV007911,SRP150040,leaf,cerasiforme
SRR7279715,WGS,299,12826326865,PRJNA454805,SAMN09229713,Plant,5880855494,COMAV-UPV,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",not applicable,SRX4183076,El Salvador,North America,El Salvador,NextSeq 500,BGV008221,Esther052516_BGV008221,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:53:00Z,1,BGV008221,SRP150040,leaf,cerasiforme
SRR7279716,WGS,299,18036032603,PRJNA454805,SAMN09229699,Plant,8016134827,COMAV-UPV,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183075,Peru,South America,"Peru: San Martin\, La Banda de Shilcayo",NextSeq 500,BGV008065,Esther052516_BGV008065,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:22:00Z,1,BGV008065,SRP150040,leaf,cerasiforme
SRR7279717,WGS,300,29720384398,PRJNA454805,SAMN09229710,Plant,13407307405,COMAV-UPV,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",not applicable,SRX4183074,Peru,South America,"Peru: Leoncio Prado\, Rupa-Rupa",NextSeq 500,BGV008189,Esther052516_BGV008189,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T04:26:00Z,1,BGV008189,SRP150040,leaf,cerasiforme
SRR7279718,WGS,299,15209133571,PRJNA454805,SAMN09229737,Plant,6950739181,COMAV-UPV,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183073,Peru,South America,Peru:San martin,NextSeq 500,BGV014516,Esther052516_BGV014516,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:20:00Z,1,BGV014516,SRP150040,leaf,cerasiforme
SRR7279719,WGS,299,15505504518,PRJNA454805,SAMN09229647,Plant,6802702373,COMAV-UPV,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183072,Ecuador,South America,"Ecuador: Chone\, Chibunga",NextSeq 500,BGV007158,Esther011516_BGV007158,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:24:00Z,1,BGV007158,SRP150040,leaf,
SRR7279720,WGS,300,11165837069,PRJNA454805,SAMN09229644,Plant,4873935369,COMAV-UPV,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183071,Ecuador,South America,"Ecuador: El Carmen\, San Pedro de Suma",NextSeq 500,BGV007149,Esther011516_BGV007149,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:18:00Z,1,BGV007149,SRP150040,leaf,
SRR7279721,WGS,300,7152410401,PRJNA454805,SAMN09229653,Plant,3258400060,COMAV-UPV,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,SRX4183070,Ecuador,South America,"Ecuador: Pasaje\, La Peana",NextSeq 500,BGV007339,Esther011516_BGV007339,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:04:00Z,1,BGV007339,SRP150040,leaf,
SRR7279722,WGS,300,16047185258,PRJNA454805,SAMN09229668,Plant,7308635624,COMAV-UPV,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183069,Mexico,North America,"Mexico: Calkini\, Dzibalche",NextSeq 500,BGV007878,Esther011516_BGV007878,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:25:00Z,1,BGV007878,SRP150040,leaf,
SRR7279723,WGS,300,5111626813,PRJNA454805,SAMN09229665,Plant,2375942424,COMAV-UPV,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183068,Mexico,North America,"Mexico: Oxkutzcab\, Oxkutzcab",NextSeq 500,BGV007872,Esther011516_BGV007872,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T02:58:00Z,1,BGV007872,SRP150040,leaf,
SRR7279724,WGS,300,7559239969,PRJNA454805,SAMN09229666,Plant,3437577632,COMAV-UPV,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183067,Mexico,North America,"Mexico: Seye\, Acanceh/Seye",NextSeq 500,BGV007875,Esther011516_BGV007875,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:09:00Z,1,BGV007875,SRP150040,leaf,
SRR7279725,WGS,300,20734441732,PRJNA454805,SAMN09229661,Plant,9413232927,COMAV-UPV,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183066,Mexico,North America,"Mexico: Dzilam Gonzalez\, San Eduardo",NextSeq 500,BGV007865,Esther011516_BGV007865,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:38:00Z,1,BGV007865,SRP150040,leaf,
SRR7279726,WGS,300,16936537059,PRJNA454805,SAMN09229674,Plant,7683135655,COMAV-UPV,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,SRX4183065,Mexico,North America,"Mexico: Huauchinango\, Huauchinango",NextSeq 500,BGV007902,Esther011516_BGV007902,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:32:00Z,1,BGV007902,SRP150040,leaf,cerasiforme
SRR7279727,WGS,299,8288944541,PRJNA454805,SAMN09229757,Plant,4005082954,COMAV-UPV,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",not applicable,SRX4183064,USA,North America,USA,NextSeq 500,Voyage,Esther030416_Voyage,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:18:00Z,1,Voyage,SRP150040,leaf,
